"sample","species","nReads","totalReads","propReads","eDNA_index","log_index"
"PO_201707","Obelia bidentata",7,1115651,6.27436357785723e-06,0.0103450367479484,-4.57124841554847
"PO_201707","Ostrea lurida",29895,1115651,0.0267960141657203,0.154181148762176,-1.86962707719284
"PO_201707","Paracalanus sp. C AC-2013",83,1115651,7.43960252803072e-05,0.00379225790573067,-5.57479368378752
"PO_201707","Platichthys stellatus",21,1115651,1.88230907335717e-05,0.00538613691778302,-5.22392686386441
"PO_201707","Poteriospumella lacustris",46,1115651,4.12315320830618e-05,0.0055643227104909,-5.19138000687408
"PO_201707","Prasinoderma coloniale",123,1115651,0.000110249531439491,0.00873132891291267,-4.74083769701414
"PO_201707","Pseudochattonella farcimen",59,1115651,5.28839215847967e-05,0.00120674690360027,-6.71982704932688
"PO_201707","Pythium sp. CAL-2011c",3,1115651,2.68901296193881e-06,0.00297109587234815,-5.81882441363552
"PO_201707","Rhizosolenia setigera",4,1115651,3.58535061591842e-06,3.40410651518449e-05,-10.2879429635664
"PO_201707","Ruditapes philippinarum",1424,1115651,0.00127638481926696,0.107546619288691,-2.22983085761934
"PO_201707","Saprolegnia diclina",3,1115651,2.68901296193881e-06,8.23040604165264e-05,-9.40509011472395
"PO_201707","Skeletonema dohrnii",9,1115651,8.06703888581644e-06,0.000145841761526894,-8.83298834917741
"PO_201707","Stiliger fuscovittatus",7,1115651,6.27436357785723e-06,0.000251867940822269,-8.28660565216816
"PO_201707","Thalassiosira nordenskioeldii",216,1115651,0.000193608933259595,0.00225502449796645,-6.09459444224329
"PO_201707","Triparma laevis",304,1115651,0.0002724866468098,0.00319997553231577,-5.74461211535701
"PO_201707",NA,362575,1115651,0.324989624891655,0.36242782461736,-1.01492992901517
"PO_201708","Balanus balanus",3,1118769,2.68151870493373e-06,4.11058133946332e-05,-10.0993610013396
"PO_201708","Balanus glandula",13,1118769,1.16199143880461e-05,0.000234410042273959,-8.35843865871344
"PO_201708","Bathycoccus prasinos",95348,1118769,0.0852258151593403,0.190114759584459,-1.66012739134197
"PO_201708","Botrylloides violaceus",450,1118769,0.000402227805740059,1,0
"PO_201708","Caulacanthus ustulatus",469,1118769,0.000419210757537973,0.0784364353598439,-2.54546672284974
"PO_201708","Chordariaceae sp. 2 AP-2014",45,1118769,4.02227805740059e-05,0.129182773046252,-2.04652703207894
"PO_201708","Chrysochromulina sp. CCMP291",17,1118769,1.51952726612911e-05,0.00430673963514523,-5.44757412629415
"PO_201708","Cliona chilensis",107,1118769,9.56408338093029e-05,0.000996428300793402,-6.91133337193525
"PO_201708","Crassostrea gigas",3,1118769,2.68151870493373e-06,0.00262127391802955,-5.94409485112423
"PO_201708","Cylindrotheca closterium",782,1118769,0.000698982542419391,0.0175782285321649,-4.04109415789081
"PO_201708","Cymbomonas tetramitiformis",167,1118769,0.000149271207907977,0.0739459851972852,-2.60442038207282
"PO_201708","Dolichomastix tenuilepis",8,1118769,7.15071654648994e-06,0.0244739546361992,-3.71014580297112
"PO_201708","Emiliania huxleyi",25627,1118769,0.0229064266171122,0.0477938055895127,-3.04085923805982
"PO_201708","Gallus gallus",14,1118769,1.25137539563574e-05,0.0699604116873178,-2.65982574423902
"PO_201708","Gelidiophycus freshwateri",297,1118769,0.000265470351788439,0.534783241588531,-0.62589377009325
"PO_201708","Gracilaria vermiculophylla",77,1118769,6.88256467599656e-05,0.00243864861822711,-6.0163112380947
"PO_201708","Halichondria panicea",78,1118769,6.97194863282769e-05,0.00129807586526081,-6.6468722145956
"PO_201708","Haramonas dimorpha",8,1118769,7.15071654648994e-06,0.000296675107319127,-8.12287293267343
"PO_201708","Harpacticoida sp. DNZ085",10317,1118769,0.00922174282626708,0.111132709096703,-2.1970302143556
"PO_201708","Hematodinium sp.",3,1118769,2.68151870493373e-06,0.000570975091847826,-7.46816497124252
"PO_201708","Hemigrapsus oregonensis",38,1118769,3.39659035958272e-05,0.12804848866178,-2.05534626912566
"PO_201708","Hemipodia simplex",1623,1118769,0.00145070161936915,1,0
"PO_201708","Heterocapsa rotundata",375,1118769,0.000335189838116716,0.0103408302143577,-4.57165512160109
"PO_201708","Heterosigma akashiwo",98,1118769,8.75962776945017e-05,0.142301984976039,-1.94980382474934
"PO_201708","Homo sapiens",154,1118769,0.000137651293519931,0.00717257286706464,-4.93749085093211
"PO_201708","Lomentaria hakodatensis",9,1118769,8.04455611480118e-06,0.0445412445610878,-3.1113396749953
"PO_201708","Micromonas pusilla",273689,1118769,0.244634057611536,0.888162549948266,-0.118600500998351
"PO_201708","Minutocellus polymorphus",9860,1118769,0.00881325814354885,0.0297474590456654,-3.51501156086789
"PO_201708","Monocorophium acherusicum",29,1118769,2.5921347481026e-05,0.107003642418311,-2.234892403807
"PO_201708","Navicula cryptocephala",85,1118769,7.59763633064556e-05,0.0296915136045232,-3.51689401122558
"PO_201708","Ostrea lurida",3447,1118769,0.00308106499196885,0.0177280895932797,-4.03260491465748
"PO_201708","Paracalanus sp. C AC-2013",16475,1118769,0.0147260068879277,0.750642468198773,-0.286825814879918
"PO_201708","Phaeocystis antarctica",11,1118769,9.83223525142366e-06,4.26186635872484e-05,-10.0632182882554
"PO_201708","Podosira stelligera",120,1118769,0.000107260748197349,0.0319053161112689,-3.4449826338197
"PO_201708","Porichthys notatus",30,1118769,2.68151870493373e-05,0.000713561535535549,-7.24524188014739
"PO_201708","Poteriospumella lacustris",138,1118769,0.000123349860426951,0.0166464449666067,-4.09555860087248
"PO_201708","Prasinoderma coloniale",1126,1118769,0.00100646335391846,0.0797079358716215,-2.52938612635343
"PO_201708","Pseudochattonella farcimen",5783,1118769,0.00516907422354391,0.117951999904918,-2.13747751774089
"PO_201708","Pycnococcus provasolii",9,1118769,8.04455611480118e-06,0.000214488865314516,-8.4472527308992
"PO_201708","Pythium sp. CAL-2011c",20,1118769,1.78767913662248e-05,0.0197521030172811,-3.92449531141615
"PO_201708","Rhinogobiops nicholsii",130,1118769,0.000116199143880461,0.0648538467569648,-2.73561905221539
"PO_201708","Rhizosolenia setigera",40,1118769,3.57535827324497e-05,0.000339461929832887,-7.98814875323884
"PO_201708","Saprolegnia diclina",127,1118769,0.000113517625175528,0.00347449477300059,-5.66230619959998
"PO_201708","Sarcodiotheca sp. 2gaudichaudii",39,1118769,3.48597431641384e-05,0.0168204725309962,-4.08515853143146
"PO_201708","Saxidomus gigantea",3,1118769,2.68151870493373e-06,9.68777705905996e-05,-9.24206047105483
"PO_201708","Skeletonema dohrnii",6,1118769,5.36303740986745e-06,9.69568678248092e-05,-9.24124433995208
"PO_201708","Skeletonema japonicum",13,1118769,1.16199143880461e-05,0.000183681482387069,-8.60230737437855
"PO_201708","Thalassionema nitzschioides",25,1118769,2.23459892077811e-05,0.000607846578498271,-7.40558804583696
"PO_201708","Thalassiosira nordenskioeldii",16,1118769,1.43014330929799e-05,0.00016657331579559,-8.70007501035418
"PO_201708","Thalassiosira punctigera",200,1118769,0.000178767913662248,0.0134998393929455,-4.30507749042737
"PO_201708","Triparma laevis",215,1118769,0.000192175507186917,0.00225683323608058,-6.09379267130208
"PO_201708",NA,671003,1118769,0.599769031855548,0.668861307682466,-0.402178553227411
"PO_201709","Apodachlya minima",25,619003,4.03875263932485e-05,0.0307133264642886,-3.48305863179275
"PO_201709","Asterionellopsis guyunusae",1936,619003,0.00312761004389316,1,0
"PO_201709","Bathycoccus prasinos",11053,619003,0.017856133168983,0.0398319975958275,-3.22308473000007
"PO_201709","Brachionidae sp. SHYT150702c",75,619003,0.000121162579179745,0.0226272716692869,-3.78859938916407
"PO_201709","Cafeteria roenbergensis",52,619003,8.40060548979569e-05,0.262970321180219,-1.3357141003956
"PO_201709","Calanus pacificus",1080,619003,0.00174474114018834,0.0297592907946824,-3.51461390012505
"PO_201709","Caulacanthus ustulatus",21,619003,3.39255221703287e-05,0.00634763535742735,-5.05967292008703
"PO_201709","Centropages abdominalis",2,619003,3.23100211145988e-06,9.70767587891527e-06,-11.5425936576664
"PO_201709","Chaetoceros socialis",6502,619003,0.0105039878643561,0.026971690029864,-3.61296748046918
"PO_201709","Chattonella subsalsa",63,619003,0.000101776566510986,0.0024176396103036,-6.02496358243723
"PO_201709","Chrysochromulina sp. CCMP291",2184,619003,0.00352825430571419,1,0
"PO_201709","Coscinodiscus wailesii",30,619003,4.84650316718982e-05,0.000233627470261949,-8.36178271862455
"PO_201709","Crassostrea gigas",24,619003,3.87720253375186e-05,0.037900947168269,-3.27277917595883
"PO_201709","Cylindrotheca closterium",78,619003,0.000126009082346935,0.00316891526211222,-5.75436593826096
"PO_201709","Cymatogaster aggregata",15,619003,2.42325158359491e-05,0.0730815737801499,-2.61617901267205
"PO_201709","Cymbomonas tetramitiformis",5,619003,8.0775052786497e-06,0.00400143533463095,-5.52110214856991
"PO_201709","Dictyocha speculum",5035,619003,0.00813404781560025,0.390366938678209,-0.940668113792025
"PO_201709","Ditylum brightwellii",39,619003,6.30045411734677e-05,0.00411909927846233,-5.49212076125436
"PO_201709","Dolichomastix tenuilepis",12,619003,1.93860126687593e-05,0.0663503288862557,-2.71280656137739
"PO_201709","Emiliania huxleyi",5226,619003,0.00844260851724467,0.0176153355076395,-4.03898542066924
"PO_201709","Gracilaria vermiculophylla",2640,619003,0.00426492278712704,0.151115878328695,-1.88970833032246
"PO_201709","Halicyclops itohi",112,619003,0.000180936118241753,0.267136785511203,-1.31999444648003
"PO_201709","Haptoglossa sp. DM2 4/12",33,619003,5.3311534839088e-05,1,0
"PO_201709","Hincksia hincksiae",83,619003,0.000134086587625585,0.0114552591831018,-4.46930633713432
"PO_201709","Homo sapiens",201,619003,0.000324715712201718,0.0169199071602649,-4.07926441180109
"PO_201709","Karlodinium veneficum",30,619003,4.84650316718982e-05,0.0162586030885008,-4.11913308946934
"PO_201709","Keratella cochlearis",132,619003,0.000213246139356352,1,0
"PO_201709","Micromonas pusilla",17087,619003,0.0276040665392575,0.100218662788891,-2.3004008522966
"PO_201709","Minutocellus polymorphus",49886,619003,0.0805908856661438,0.27201904582386,-1.30188319372628
"PO_201709","Muggiaea atlantica",6,619003,9.69300633437964e-06,0.00768815510010221,-4.86807443320674
"PO_201709","Nereis vexillosa",1792,619003,0.00289497789186805,0.241380356969204,-1.42138134492529
"PO_201709","Nitzschia palea",228,619003,0.000368334240706426,1,0
"PO_201709","Oncorhynchus keta",15,619003,2.42325158359491e-05,0.000210359501087484,-8.46669258095405
"PO_201709","Paracalanus sp. C AC-2013",345,619003,0.000557347864226829,0.0284102119218427,-3.5610066237337
"PO_201709","Pedospumella sinomuralis",107,619003,0.000172858612963104,0.0727517895831297,-2.62070177415227
"PO_201709","Phaeocystis globosa",1110,619003,0.00179320617186023,0.696618260790925,-0.361517707223673
"PO_201709","Phytophthora multivora",137,619003,0.000221323644635002,0.572750963445816,-0.557304275509718
"PO_201709","Poteriospumella lacustris",8,619003,1.29240084458395e-05,0.00174413489076491,-6.35149661086428
"PO_201709","Prasinoderma coloniale",1280,619003,0.00206784135133432,0.163764895346798,-1.80932344465384
"PO_201709","Protoperidinium cf. depressum",38,619003,6.13890401177377e-05,0.00787938417974525,-4.84350552794472
"PO_201709","Pseudochattonella farcimen",1668,619003,0.00269465576095754,0.0614887738722271,-2.78890065949485
"PO_201709","Pythium pachycaule",93,619003,0.000150241598182884,0.0771506095493666,-2.56199579936987
"PO_201709","Pythium tracheiphilum",395,619003,0.000638122917013326,0.0782445970321025,-2.54791549945883
"PO_201709","Rhizosolenia setigera",4,619003,6.46200422291976e-06,6.13534156986653e-05,-9.69885971274732
"PO_201709","Ruditapes philippinarum",16,619003,2.5848016891679e-05,0.00217792219874064,-6.12938397653242
"PO_201709","Saxidomus gigantea",540,619003,0.000872370570094168,0.031516959327592,-3.45722948667905
"PO_201709","Skeletonema dohrnii",25278,619003,0.0408366356867414,0.738274225237436,-0.303439944487498
"PO_201709","Thalassiosira nordenskioeldii",9889,619003,0.0159756899401134,0.186073914980814,-1.68161129183841
"PO_201709","Thalassiosira punctigera",34,619003,5.4927035894818e-05,0.00414787054186662,-5.48516019887368
"PO_201709","Triparma laevis",1347,619003,0.00217607992206823,0.025555022928674,-3.66692138953381
"PO_201709",NA,471012,619003,0.76092038326147,0.848576994740683,-0.164194456243555
"PO_201711","Acartia longiremis",8,377514,2.11912670788368e-05,0.000222428391307357,-8.41090534497943
"PO_201711","Articulospora tetracladia",77,377514,0.000203965945633804,0.104098071732584,-2.26242182675482
"PO_201711","Asterionellopsis guyunusae",5,377514,1.3244541924273e-05,0.00423471652104895,-5.46443889029704
"PO_201711","Attheya longicornis",33,377514,8.74139767002018e-05,0.00304781542275215,-5.79333019983122
"PO_201711","Aurelia labiata",133,377514,0.000352304815185662,0.0031361771060326,-5.76475070295069
"PO_201711","Balanus glandula",222,377514,0.000588057661437722,0.011862963587662,-4.43433403571174
"PO_201711","Bathycoccus prasinos",789,377514,0.00208998871565028,0.004662175439064,-5.36827310735977
"PO_201711","Brachionidae sp. SHYT150702c",351,377514,0.000929766843083965,0.173635185797308,-1.75079881412913
"PO_201711","Bursaphelenchus cocophilus",75,377514,0.000198668128864095,0.888213417250751,-0.118543230123898
"PO_201711","Callithamnion corymbosum",2,377514,5.2978167697092e-06,0.0084540824519319,-4.77310582387683
"PO_201711","Cancer productus",551,377514,0.00145954852005489,1,0
"PO_201711","Centropages abdominalis",24,377514,6.35738012365104e-05,0.000191010044408722,-8.56318454277303
"PO_201711","Chaetoceros socialis",3820,377514,0.0101188300301446,0.025982698243975,-3.65032441462703
"PO_201711","Chattonella subsalsa",1054,377514,0.00279194943763675,0.0663210381504357,-2.71324811462207
"PO_201711","Chrysochromulina sp. CCMP291",558,377514,0.00147809087874887,0.418929802297704,-0.8700519093781
"PO_201711","Cochliopodium sp. SG-2014",176,377514,0.00046620787573441,1,0
"PO_201711","Coscinodiscus wailesii",4,377514,1.05956335394184e-05,5.10766417402825e-05,-9.88218327406143
"PO_201711","Cunea thuwala",94,377514,0.000248997388176333,1,0
"PO_201711","Cylindrotheca closterium",42,377514,0.000111254152163893,0.00279785372767689,-5.8789026815618
"PO_201711","Dendraster excentricus",453,377514,0.00119995549833913,0.00460163751710288,-5.38134305685475
"PO_201711","Dialonectria episphaeria",57,377514,0.000150987777936712,1,0
"PO_201711","Dictyocha speculum",442,377514,0.00117081750610573,0.0561895449806405,-2.8790245717616
"PO_201711","Ditylum brightwellii",801,377514,0.00212177561626854,0.138717055108262,-1.97531899521026
"PO_201711","Emiliania huxleyi",1624,377514,0.00430182721700387,0.00897567731212881,-4.71323688092279
"PO_201711","Fucus distichus",10,377514,2.6489083848546e-05,0.01361463128301,-4.29661023489702
"PO_201711","Galactomyces candidum",86,377514,0.000227806121097496,0.0740441785044919,-2.60309335709818
"PO_201711","Gracilaria vermiculophylla",500,377514,0.0013244541924273,0.0469284131470987,-3.05913196293524
"PO_201711","Halophytophthora avicenniae",197,377514,0.000521834951816357,1,0
"PO_201711","Hartmannella cantabrigiensis",124,377514,0.000328464639721971,1,0
"PO_201711","Heterocapsa rotundata",246,377514,0.000651631462674232,0.0201032655277021,-3.90687301304818
"PO_201711","Hildenbrandia sp. 27GWS",45,377514,0.000119200877318457,0.0474455504077102,-3.04817253266027
"PO_201711","Homo sapiens",7245,377514,0.0191913412482716,1,0
"PO_201711","Hypomesus pretiosus",33,377514,8.74139767002018e-05,0.0585641787485849,-2.83763205346334
"PO_201711","Lichtheimia ramosa",19,377514,5.03292593122374e-05,0.067111379808148,-2.70140165462776
"PO_201711","Melosira ambiqua",43,377514,0.000113903060548748,0.132950488412962,-2.01777848764087
"PO_201711","Melosira nummuloides",19913,377514,0.0527477126676097,1,0
"PO_201711","Micromonas pusilla",3279,377514,0.00868577059393824,0.0315343506717606,-3.45667782979484
"PO_201711","Minutocellus polymorphus",1432,377514,0.00379323680711179,0.0128033418211703,-4.35804906235303
"PO_201711","Muggiaea atlantica",60,377514,0.000158934503091276,0.126061313525553,-2.07098687510731
"PO_201711","Mytilus trossulus",6616,377514,0.017525177874198,1,0
"PO_201711","Nassarius mendicus",8880,377514,0.0235223064575089,1,0
"PO_201711","Navicula cryptocephala",343,377514,0.000908575576005128,0.355070747027998,-1.03543822195901
"PO_201711","Oncorhynchus keta",43488,377514,0.115195727840557,1,0
"PO_201711","Ostrea lurida",124,377514,0.000328464639721971,0.00188994733197576,-6.27120631697836
"PO_201711","Paracalanus sp. C AC-2013",113,377514,0.00029932664748857,0.015257856062303,-4.18266075694733
"PO_201711","Paramoeba pemaquidensis",8,377514,2.11912670788368e-05,0.0270657955418804,-3.60948450541383
"PO_201711","Pedospumella sinomuralis",560,377514,0.00148338869551858,0.624320538019103,-0.471091359779594
"PO_201711","Penicillium sclerotiorum",74,377514,0.000196019220479241,0.48476571506181,-0.724089566484785
"PO_201711","Petalonia fascia",28,377514,7.41694347759288e-05,0.106080760798317,-2.24355458064047
"PO_201711","Phaeocystis antarctica",21,377514,5.56270760819466e-05,0.00024112031305755,-8.33021452473943
"PO_201711","Phaeocystis globosa",33,377514,8.74139767002018e-05,0.0339582661343078,-3.38262297495819
"PO_201711","Phytophthora megasperma",290,377514,0.000768183431607834,0.172779668094161,-1.75573809102696
"PO_201711","Phytophthora multivora",4,377514,1.05956335394184e-05,0.0274198417798012,-3.59648837511257
"PO_201711","Pinnularia parvulissima",3093,377514,0.00819307363435528,1,0
"PO_201711","Protoperidinium cf. depressum",64,377514,0.000169530136630694,0.0217594716254894,-3.82770613920605
"PO_201711","Pseudo-nitzschia cuspidata",33,377514,8.74139767002018e-05,1,0
"PO_201711","Pseudobradya attenuata",467,377514,0.0012370402157271,1,0
"PO_201711","Pseudochattonella farcimen",16544,377514,0.0438235403190345,1,0
"PO_201711","Pyramimonas parkeae",5,377514,1.3244541924273e-05,0.00763342912059293,-4.87521810861949
"PO_201711","Pythium periplocum",25,377514,6.6222709621365e-05,0.0555337204565776,-2.890764866935
"PO_201711","Pythium tracheiphilum",396,377514,0.00104896772040242,0.128621076589319,-2.05088458800009
"PO_201711","Rhizosolenia setigera",15,377514,3.9733625772819e-05,0.00037725039711495,-7.88260140765961
"PO_201711","Ruditapes philippinarum",99,377514,0.000262241930100606,0.0220961833706694,-3.81235038353223
"PO_201711","Saprolegnia diclina",6,377514,1.58934503091276e-05,0.000486459348833463,-7.62835721823956
"PO_201711","Skeletonema dohrnii",251,377514,0.000664876004598505,0.0120201091230758,-4.4211742714574
"PO_201711","Skeletonema japonicum",13,377514,3.44358090031098e-05,0.000544343119377557,-7.51593077578759
"PO_201711","Spongospora subterranea",50,377514,0.00013244541924273,1,0
"PO_201711","Synchaetomella acerina",46,377514,0.000121849785703312,0.0594167617464237,-2.82317890813681
"PO_201711","Thalassiosira nordenskioeldii",933,377514,0.00247143152306934,0.0287855448389632,-3.54788193315567
"PO_201711","Trebouxia aggregata",18,377514,4.76803509273828e-05,1,0
"PO_201711","Triparma laevis",22,377514,5.82759844668012e-05,0.00068437013922941,-7.28701164748047
"PO_201711",NA,250225,377514,0.662823100600243,0.739179087753235,-0.302215049431961
"PO_201801","Albugo candida",15,290639,5.16104170465767e-05,0.262534545528225,-1.33737260359696
"PO_201801","Amphicaryon earnesti",35,290639,0.000120424306442012,0.916805297981344,-0.086860154262896
"PO_201801","Attheya longicornis",159,290639,0.000547070420693713,0.0190744058154484,-3.95940785220775
"PO_201801","Balanus balanus",201,290639,0.000691579588424128,0.0106014332314725,-4.54676607648796
"PO_201801","Bathycoccus prasinos",45125,290639,0.155261337948452,0.346344260616864,-1.06032202570073
"PO_201801","Calanus pacificus",1219,290639,0.0041942065586518,0.0715387571009014,-2.63751591878693
"PO_201801","Carcinonemertes errans",27,290639,9.2898750683838e-05,0.0147274878902734,-4.21803960682147
"PO_201801","Chattonella subsalsa",306,290639,0.00105285250775016,0.0250098624251538,-3.68848503490127
"PO_201801","Chrysaora melanaster",19,290639,6.53731949256638e-05,0.0157986253822249,-4.14783234385904
"PO_201801","Chrysochromulina sp. CCMP291",2,290639,6.88138893954356e-06,0.00195036648248364,-6.23973798432974
"PO_201801","Cochliopodium larifeili",18,290639,6.1932500455892e-05,0.576854792371292,-0.550164703814116
"PO_201801","Coscinodiscus wailesii",9,290639,3.0966250227946e-05,0.000149273949787768,-8.80972735097537
"PO_201801","Cylindrotheca closterium",11557,290639,0.0397641059871524,1,0
"PO_201801","Dictyocha speculum",286,290639,0.000984038618354729,0.0472257050482956,-3.05281693614972
"PO_201801","Ditylum brightwellii",601,290639,0.00206785737633284,0.135191998357137,-2.00105930087369
"PO_201801","Hincksia hincksiae",3402,290639,0.0117052425861636,1,0
"PO_201801","Homo sapiens",585,290639,0.00201280626481649,0.104880958489432,-2.2549293006532
"PO_201801","Lichtheimia ramosa",7,290639,2.40848612884025e-05,0.0321158764432586,-3.43840477786916
"PO_201801","Littorina plena",21887,290639,0.0753064798598949,0.247804029286085,-1.39511704968489
"PO_201801","Melosira ambiqua",249,290639,0.000856732922973173,1,0
"PO_201801","Melosira nummuloides",11716,290639,0.0403111764078462,0.764226055864593,-0.268891648941325
"PO_201801","Micromonas pusilla",27075,290639,0.0931568027690709,0.338212856787869,-1.08407982790057
"PO_201801","Minutocellus polymorphus",14639,290639,0.0503683263429891,0.170008605294687,-1.77190622383248
"PO_201801","Nanomia cara",56,290639,0.00019267889030722,1,0
"PO_201801","Navicula cryptocephala",313,290639,0.00107693736903857,0.420866426773431,-0.865439771715068
"PO_201801","Navicula sp. BOLD:AAO6949",10,290639,3.44069446977178e-05,0.181203823159258,-1.70813278648294
"PO_201801","Nitzschia cf. promare",7012,290639,0.0241261496220397,1,0
"PO_201801","Nitzschia cf. recta RT-2009",27,290639,9.2898750683838e-05,0.230665939041708,-1.46678476648102
"PO_201801","Ostrea lurida",3,290639,1.03220834093153e-05,5.93920673360138e-05,-9.73134988704556
"PO_201801","Paracalanus sp. C AC-2013",86,290639,0.000295899724400373,0.0150831723191248,-4.19417557253644
"PO_201801","Pedospumella sinomuralis",281,290639,0.00096683514600587,0.406916299385135,-0.899147767305316
"PO_201801","Petalonia fascia",117,290639,0.000402561252963298,0.575762834262958,-0.552059449148189
"PO_201801","Phaeocystis antarctica",4656,290639,0.0160198734512574,0.0694395099253318,-2.66729926618185
"PO_201801","Phaeocystis globosa",431,290639,0.00148293931647164,0.576086912765474,-0.551496739451193
"PO_201801","Pinnularia parvulissima",1840,290639,0.00633087782438007,0.772710963786944,-0.257850215212312
"PO_201801","Plagiogramma sp. IAL-2014a",3,290639,1.03220834093153e-05,0.00656574965895544,-5.02588858750204
"PO_201801","Protoperidinium cf. depressum",22,290639,7.56952783349791e-05,0.00971561336437504,-4.63402106233768
"PO_201801","Pseudo-nitzschia cuspidata",4,290639,1.37627778790871e-05,0.157443676613506,-1.84868749347686
"PO_201801","Pycnococcus provasolii",206,290639,0.000708783060772986,0.0188980065885344,-3.96869883398516
"PO_201801","Rhizosolenia setigera",1509,290639,0.00519200795488561,0.0492954525218405,-3.00992344312425
"PO_201801","Ruditapes philippinarum",29,290639,9.97801396233816e-05,0.00840735217676063,-4.77864869681062
"PO_201801","Skeletonema dohrnii",289,290639,0.000994360701764044,0.0179767716991375,-4.01867481560703
"PO_201801","Thalassionema nitzschioides",177,290639,0.000609002921149605,0.0165658516378116,-4.10041183267065
"PO_201801","Thalassiosira nordenskioeldii",626,290639,0.00215387473807713,0.0250868604983355,-3.68541105603319
"PO_201801","Triparma laevis",245,290639,0.000842970145094086,0.00989950836253872,-4.61527018342433
"PO_201801",NA,133558,290639,0.459532271993779,0.512469534175751,-0.668514015247259
"PO_201803","Alitta sp. CMC01",16,364416,4.3905865823674e-05,0.00110177189636087,-6.81083558027505
"PO_201803","Asterionellopsis guyunusae",132,364416,0.000362223393045311,0.115814755663857,-2.15576329826616
"PO_201803","Attheya longicornis",283,364416,0.000776585001756235,0.0270767654645003,-3.60907928177586
"PO_201803","Balanus balanus",7677,364416,0.0210665832455216,0.322936042981777,-1.13030098471026
"PO_201803","Balanus glandula",82,364416,0.000225017562346329,0.00453930851299975,-5.39498058844116
"PO_201803","Brachionidae sp. SHYT150702c",5,364416,1.37205830698981e-05,0.00256233700772444,-5.96683554328229
"PO_201803","Calanus pacificus",10887,364416,0.0298751975763962,0.509568251556558,-0.674191477378144
"PO_201803","Callithamnion corymbosum",18,364416,4.93940990516333e-05,0.0788214851840413,-2.54056966466201
"PO_201803","Chaetoceros socialis",279,364416,0.000765608535300316,0.00196589679700703,-6.23180675252768
"PO_201803","Chattonella subsalsa",15341,364416,0.0420974929750615,1,0
"PO_201803","Chironomidae sp. BOLD:ACC1767",2426,364416,0.00665722690551458,1,0
"PO_201803","Chordariaceae sp. 7 AP-2014",7,364416,1.92088162978574e-05,0.00351135837881292,-5.65175231385972
"PO_201803","Coscinodiscus wailesii",3,364416,8.23234984193888e-06,3.96843456309705e-05,-10.1345537646346
"PO_201803","Cylindrotheca closterium",7511,364416,0.020611059887601,0.518333290185382,-0.657136826280551
"PO_201803","Cyphoderia cf. compressa",24,364416,6.58587987355111e-05,1,0
"PO_201803","Dictyocha speculum",314,364416,0.000861652616789603,0.0413521904278853,-3.18562988605244
"PO_201803","Ditylum brightwellii",899,364416,0.00246696083596769,0.161284510769655,-1.8245853259284
"PO_201803","Emiliania huxleyi",30,364416,8.23234984193888e-05,0.000171766349447343,-8.66937543810366
"PO_201803","Fistulifera solaris",101,364416,0.000277155778011942,1,0
"PO_201803","Grammonema striatula",1431,364416,0.00392683087460485,0.141805758298336,-1.95329705711668
"PO_201803","Hematodinium sp.",1389,364416,0.0038115779768177,0.811598323515117,-0.20874973668673
"PO_201803","Homo sapiens",202,364416,0.000554311556023885,0.0288834192906557,-3.54448757547497
"PO_201803","Melosira nummuloides",220,364416,0.000603705655075518,0.0114451532501471,-4.47018893552771
"PO_201803","Membranipora membranacea",9,364416,2.46970495258166e-05,0.00154092630718888,-6.47537154520952
"PO_201803","Metridium senile",169,364416,0.000463755707762557,1,0
"PO_201803","Micromonas pusilla",6,364416,1.64646996838778e-05,5.97763443002947e-05,-9.72490055553283
"PO_201803","Minutocellus polymorphus",50,364416,0.000137205830698981,0.000463111911970043,-7.67754182256687
"PO_201803","Muggiaea atlantica",340,364416,0.000932999648753073,0.740022833010312,-0.3010742378406
"PO_201803","Navicula cryptocephala",24,364416,6.58587987355111e-05,0.0257375759187835,-3.6598032568984
"PO_201803","Navicula ramosissima",173,364416,0.000474732174218476,0.48351086268087,-0.726681497576177
"PO_201803","Navicula sp. BOLD:AAO6951",194,364416,0.000532358623112048,0.168204419825451,-1.78257525458608
"PO_201803","Nitzschia cf. promare",2130,364416,0.00584496838777661,0.242266937714633,-1.41771511232878
"PO_201803","Nitzschia longissima",1229,364416,0.00337251931858096,1,0
"PO_201803","Nitzschia palea",59,364416,0.000161902880224798,0.439554248104345,-0.821994138064731
"PO_201803","Paracalanus sp. C AC-2013",752,364416,0.00206357569371268,0.105188566312117,-2.25200066983123
"PO_201803","Parvamoeba rugata",8,364416,2.1952932911837e-05,0.0176342160503119,-4.03791417047493
"PO_201803","Phaeocystis antarctica",6038,364416,0.016568976115209,0.0718196423277198,-2.63359727031746
"PO_201803","Phaeocystis globosa",37,364416,0.000101532314717246,0.0394429071248578,-3.23290104190184
"PO_201803","Pinnularia acrosphaeria",87,364416,0.000238738145416228,0.520468104479235,-0.65302667142291
"PO_201803","Pinnularia sp. 5 CS-2011",2726,364416,0.00748046188970846,0.331795061199514,-1.10323778620844
"PO_201803","Plagiogramma sp. IAL-2014a",37,364416,0.000101532314717246,0.0645834502873809,-2.73979708851705
"PO_201803","Poteriospumella lacustris",5,364416,1.37205830698981e-05,0.00185163509867184,-6.29168619312603
